store_id,store_name,product_id,product_name,manufacture_date,expiry_date,quantity
cens-0815800000-632,SUPERMERCAT ALI I NADIA,81.1.4,Maggi Nutri licious Veg Atta Masala Instant Noodles Vegetarian  (290 g),16 Jan 2024,16 Sep 2024,54
cens-0815800000-632,SUPERMERCAT ALI I NADIA,102.1.3,WeiKFiELD Double Action Baking Powder,01 Jan 2024,20 Dec 2025,54
cens-0815800000-632,SUPERMERCAT ALI I NADIA,42.1.23,BRITANNIA Nice Time Coconut Cookies  (143 g),16 Mar 2024,11 Sep 2024,63
cens-0815800000-632,SUPERMERCAT ALI I NADIA,89.1.20,Hajmola Regular  (120 pieces),01 Jan 2024,20 Dec 2025,80
cens-0815800000-632,SUPERMERCAT ALI I NADIA,59.1.1,Slice Thickest Mango Drink  (1.75 L),01 Mar 2024,27 Aug 2024,90
cens-0815800000-632,SUPERMERCAT ALI I NADIA,21.1.5,Classic Besan by Flipkart Grocery  (500 g),05 Mar 2024,02 Jun 2024,34
cens-0815800000-632,SUPERMERCAT ALI I NADIA,15.1.13,"PATANJALI Chakki Atta, Whole Wheat with Bran, Genhu ka Atta, Organic Flour (Whole-Gehuro otta)  (10 kg)",23 Feb 2024,22 Jun 2024,18
cens-0815800000-632,SUPERMERCAT ALI I NADIA,15.1.6,AASHIRVAAD Shudh Chakki Atta (Whole-Gehuro otta)  (5 kg),01 Mar 2024,29 May 2024,22
cens-0815800000-632,SUPERMERCAT ALI I NADIA,108.1.13,Nutralite Premium Fat Spread Tub|Enriched with Vitamins&Omega 3|Naturally Cholesterol-free Fat Spread  (500 g),15 Feb 2024,10 Nov 2024,10
cens-0815800000-632,SUPERMERCAT ALI I NADIA,23.2.17,Emami Healthy & Tasty Mantra Mirch  (500 g),12 Mar 2024,11 Mar 2025,24
cens-0815800000-632,SUPERMERCAT ALI I NADIA,82.1.2,Flipkart Supermart Durum Wheat Semolina Penne Pasta  (400 g),01 Mar 2024,18 Feb 2026,95
cens-0826280001-1112,,25.1.7,Dabur Hommade Ginger Garlic Paste  (200 g),01 Oct 2023,24 Sep 2024,15
cens-0826280001-1112,,17.1.5,Classic Maida by Flipkart Grocery  (500 g),24 Feb 2024,23 May 2024,48
cens-0826280001-1112,,2.1.12,Natureland Organics Urad Dal (Biri Dali) (Whole)  (1 kg),01 Jan 2024,25 Dec 2024,51
cens-0826280001-1112,,23.1.20,Classic Coriander/Dhaniya Powder by Flipkart Grocery (dhania gunda)  (500 g),01 Mar 2024,25 Nov 2024,56
cens-0826280001-1112,,91.1.2,BRITANNIA Gobbles Bar Choco Chill Cake  (110 g),01 Mar 2024,28 Jun 2024,21
cens-0826280001-1112,,39.1.8,DHAMPURE Sulphurless Sugar (Refined Sugar)  (1 kg),01 Jan 2024,20 Dec 2025,37
cens-0826280001-1112,,96.1.7,Knorr Thick Tomato Soup  (51 g),04 Oct 2023,27 Sep 2024,89
cens-0826280001-1112,,49.2.1,pajaka Snackie Garlic Mixture  (500 g),18 Feb 2024,16 Jun 2024,88
cens-0826280001-1112,,42.1.8,UNIBIC Choco Kiss filled Cookies  (250 g),01 Feb 2024,31 Jul 2024,60
cens-0826280001-1112,,67.1.30,COMPLAN New Royale chocolate flavour (Flavored)  (1 kg),01 Dec 2023,22 Feb 2025,39
cens-0826280001-1112,,52.1.4,ProV Mini Cashews Roasted and Salted (Poda & Luniya Kaju)  (18 g),01 Jan 2024,29 Jul 2024,44
cens-0826280001-1112,,55.1.9,"Tetley Lemon & Honey Flavored Green Tea, Immune with Added Vitamin C Green Tea Box  (50 Bags)",01 Dec 2023,28 Feb 2025,30
cens-0826280001-1112,,50.1.39,UNIBIC Snappers Potato - Cream & Onion Crackers  (300 g),01 Jan 2024,30 Jun 2024,64
cens-0826280001-1112,,53.1.19,Flipkart Supermart Gold Tea Pouch (Regular Tea)  (500 g),01 Mar 2024,28 Nov 2024,16
cens-0826280001-1112,,34.1.21,Farmley Premium (Kishmish) Raisins  (200 g),26 Mar 2024,24 Dec 2024,72
cens-0826280001-1112,,22.1.12,zoff Red Chilli (Gota lanka)  (100 g),01 Mar 2024,23 Feb 2025,87
cens-0826280001-1112,,79.1.5,"Saffola Rolled Oats,Creamy 100% Natural, High Protein & Fibre, Healthy Cereal, Pouch  (300g SAFFOLA OATS Free)  (1 kg)",01 Feb 2024,25 Jan 2025,49
cens-0826280001-1112,,81.1.2,Wai Wai Dynamite Chicken Noodles Instant Noodles Non-vegetarian  (100 g),01 Dec 2023,30 Nov 2024,51
cens-0826280001-1112,,22.2.9,Mark Premium Roasetd Ajwain (Juani)  (200 g),14 Nov 2023,11 May 2024,15
cens-0826280001-1112,,69.1.10,"GLUCON-D Regular Glucose Energy Drink  (1 kg, Regular Flavored)",01 Feb 2024,20 Jan 2026,42
cens-0826280001-1112,,49.1.38,Flipkart Supermart Andhra Mixture  (200 g),05 Mar 2024,04 Sep 2024,7
cens-0826280001-1112,,6.1.10,NUTRELA Soya Chunks  (20 g Extra in Pack)  (200 g),01 Jan 2024,25 Dec 2024,3
cens-0826280001-1112,,109.1.5,Soyfit Chilli Tofu  (200 g),05 Feb 2024,03 Jun 2024,77
cens-0826280001-1112,,87.1.40,Cadbury Bournville Rich Cocoa Dark Chocolate Bars  (80 g),25 Jan 2024,13 Oct 2024,47
cens-0826280001-1112,,89.1.11,Chupa Chups Sour Belt Mixed Fruit Flavour Candy  (57.6 g),01 Feb 2024,01 Sep 2025,41
cens-0826280001-1112,,65.1.2,Raw Pressery Mixed Fruit Juice  (1 L),19 Oct 2023,14 May 2024,52
cens-0826280001-1112,,46.1.6,"BRITANNIA 50-50 Maska Chaska Salted Biscuit (Luniya Biscuit)  (300 g, Pack of 6)",01 Mar 2024,26 Oct 2024,52
cens-0826280001-1112,,43.1.11,Cadbury Oreo Vanilla Flavour Biscuit Cream Sandwich  (131.25 g),16 Feb 2024,16 Oct 2024,3
cens-0826280001-1112,,22.2.2,Premium Cumin Seeds (Gota jeera) (Jeera) by Flipkart Grocery  (100 g),16 Mar 2024,15 Dec 2024,66
cens-0826280001-1112,,31.1.32,Daawat Sehat Mogra Basmati Rice (Basmati chaula) (Broken Grain)  (5 kg),01 Oct 2023,19 Sep 2025,24
cens-0826280001-1112,,20.1.4,Classic Sooji/Bombay Rava by Flipkart Grocery (Suji)  (1 kg),09 Mar 2024,07 Jun 2024,64
cens-0826280001-1112,,50.1.28,"Pringles Potato Chips Pizza Flavor, Crispy Snack for Movie & Game Nights, On-the-Go Chips  (102 g)",01 Dec 2023,24 Nov 2024,46
cens-0826280001-1112,,46.1.4,Anmol Dream Lite Salted Biscuit (Luniya Biscuit)  (500 g),15 Feb 2024,12 Aug 2024,1
cens-0826280001-1112,,42.1.13,KARACHI BAKERY Fruit & Nut Cookies  (400 g),01 Mar 2024,28 Jul 2024,40
cens-0826280001-1112,,17.1.2,Organic Tattva Wheat Maida  (500 g),01 Jan 2024,01 Oct 2024,57
cens-0826280001-1112,,66.1.2,FROOTI Mango Drink  (200 ml),25 Feb 2024,22 Aug 2024,84
cens-0826280001-1112,,100.1.3,Flipkart Supermart Green Chilli Sauce  (190 g),01 Feb 2024,27 Oct 2024,26
cens-0826280001-1112,,23.1.33,EVEREST Hingraj (Hengu Powder)  (50 g),01 Feb 2024,24 Jul 2025,11
cens-0826280001-1112,,77.1.29,"Kwality Choco Fills, 0% Maida, Filled With Rich Chocolate Breakfast Cereals for kids Pouch  (90 g)",02 Feb 2024,28 Oct 2024,99
cens-0826280001-1112,,72.1.3,Rasna Instant Orange  (750 g),01 Jan 2024,20 Dec 2025,52
cens-0828240003-8,CONDIS.,46.1.4,Anmol Dream Lite Salted Biscuit (Luniya Biscuit)  (500 g),15 Feb 2024,12 Aug 2024,96
cens-0828240003-8,CONDIS.,34.1.11,Farmley Premium Raisins (Kishmish)  (500 g),01 Mar 2024,27 Aug 2024,23
cens-0828240003-8,CONDIS.,67.1.34,HORLICKS Classic Malt  (1 kg),15 Feb 2024,14 Feb 2025,59
cens-0828240003-8,CONDIS.,7.1.8,Sundrop Superlite Advanced Blended Oil Can (Mishrita Tela)  (1Ltr Sundrop Superlite Oil Bottle Free)  (5 L),20 Nov 2023,15 Aug 2024,1
cens-0828240003-8,CONDIS.,49.1.17,pajaka Snackie Garlic Mixture  (500 g),18 Feb 2024,16 Jun 2024,13
cens-0828240003-8,CONDIS.,96.1.10,Knorr Mixed Vegetable Soup  (40 g),01 Oct 2023,24 Sep 2024,70
cens-0828240003-8,CONDIS.,34.2.4,Happilo Premium Golden Barih Dates Value Pack Dates (Khajuri)  (500 g),18 Mar 2024,12 Mar 2025,33
cens-0828240003-8,CONDIS.,5.1.4,Classic White Peas (Motoro) (Whole) by Flipkart Grocery  (500 g),01 Mar 2024,29 Nov 2024,82
cens-0828240003-8,CONDIS.,88.1.8,Bikaneri Basket Gulab Jamun Tin  (1000 g),01 Mar 2024,29 Aug 2024,73
cens-0828240003-8,CONDIS.,50.1.10,Lay’s Magic Masala Chips  (3 x 90 g),01 Mar 2024,28 Jul 2024,12
cens-0828240003-8,CONDIS.,52.1.4,ProV Mini Cashews Roasted and Salted (Poda & Luniya Kaju)  (18 g),01 Jan 2024,29 Jul 2024,74
cens-0828240003-8,CONDIS.,58.1.14,Nescafe Gold Rich and Smooth Coffee Powder Glass Jar Instant Coffee  (90 g),01 Nov 2023,29 Nov 2025,67
cens-0828240003-8,CONDIS.,19.1.12,Varalakshmi Nylon Sago  (1 kg),01 Sep 2023,25 Aug 2024,55
cens-0828240003-8,CONDIS.,108.1.20,Milky Mist Pasteurised Salted Butter  (100 g),08 Feb 2024,01 Feb 2025,85
cens-0828240003-8,CONDIS.,53.1.30,"Tata Tea Gold VitaCare, With Vitamin D, Vitamin B6, Vitamin B9, Vitamin B12 Tea Box (Regular Tea)  (250 g)",01 Nov 2023,31 Oct 2024,81
cens-0828240003-8,CONDIS.,80.1.6,Yogabar Breakfast Protein Bar Pouch  (50 g),03 Feb 2024,03 Jun 2024,87
cens-0828240003-8,CONDIS.,35.1.3,ProV Premium Figs (Dimiri)  (250 g),01 Feb 2024,01 Sep 2024,7
cens-0828240003-8,CONDIS.,15.1.8,Agro Fresh Whole Wheat Atta (Whole-Gehuro otta)  (1 kg),01 Mar 2024,29 May 2024,88
cens-0828240003-8,CONDIS.,52.1.3,ProV Mini Almonds Roasted and Salted (Badam (Lunia/Poda))  (18 g),01 Feb 2024,31 Aug 2024,11
cens-0828240003-8,CONDIS.,81.1.12,Wai Wai Ready to Eat Veg Masala CUP Instant Noodles Vegetarian  (75 g),01 Jan 2024,30 Sep 2024,76
cens-0828240003-8,CONDIS.,87.1.16,Cadbury Dairy Milk Home Treats Chocolate Bars  (119 g),01 Feb 2024,30 Jan 2025,73
cens-0828240003-8,CONDIS.,50.1.23,Lay's India's Magic Masala Chips  (40 g),01 Mar 2024,29 Jun 2024,26
cens-0828240003-8,CONDIS.,87.1.11,Cadbury Bournville Fruit & Nut Dark Chocolate Bars  (80 g),04 Nov 2023,30 Jul 2024,38
cens-0828240003-8,CONDIS.,23.1.23,Catch Turmeric Powder  (200 g),01 Jan 2024,25 Dec 2024,53
cens-0828240003-8,CONDIS.,7.1.6,Fortune Xpert Pro Immunity Blended Oil Can (Mishrita Tela)  (5 L),01 Dec 2023,24 Nov 2024,73
cens-0828240003-8,CONDIS.,97.1.17,KOHINOOR Hyderabadi Biryani Kit 339 g,01 Jan 2024,25 Dec 2024,67
cens-0828240003-8,CONDIS.,42.2.2,KARACHI BAKERY Fruit Cookies  (200 g),24 Feb 2024,22 Jul 2024,89
cens-0828240003-8,CONDIS.,67.1.24,Women's Horlicks Caramel Flavor Carton  (750 g),01 Feb 2024,25 Jan 2025,57
cens-0828240003-8,CONDIS.,92.1.7,Apis Fruit Blast Mango Jam 450 g (Amboro Jam),01 Nov 2023,31 Oct 2024,30
cens-0828240003-8,CONDIS.,106.1.22,MOTHER DAIRY Cream cheese Spread  (180 g),23 Nov 2023,22 Aug 2024,89
cens-0828240003-8,CONDIS.,23.2.21,DNV Cumin Powder (Jeera gunda)  (100 g),01 Jan 2024,25 Dec 2024,32
cens-0828240003-8,CONDIS.,63.1.2,Real Fruit Juice - Orange  (1 L),01 Feb 2024,01 Sep 2024,37
cens-0828240003-8,CONDIS.,49.2.7,Farmley Himalayan Salted Makhana Roasted In Olive Oil (Makhna)  (2 x 83 g),29 Jan 2024,28 Oct 2024,8
cens-0828240003-8,CONDIS.,106.1.11,Amul Plain Cheese Spread  (200 g),11 Dec 2023,05 Sep 2024,76
cens-0828240003-8,CONDIS.,20.1.3,Fortune Suji  (500 g),01 Mar 2024,29 Jun 2024,68
cens-0828240003-8,CONDIS.,77.1.11,Bagrry's Corn Flakes Plus Original & Healthier (with Fibre Power) Pouch  (80 g Extra in Pack)  (800 g),21 Feb 2024,16 Nov 2024,76
cens-0828240003-8,CONDIS.,49.1.35,Prabhuji Mazedaar Mix (Mixture)  (50 g Extra in Pack)  (350 g),16 Feb 2024,13 Aug 2024,68
cens-0828240003-8,CONDIS.,81.1.25,Maggi Special Masala Instant Noodles Vegetarian  (280 g),01 Feb 2024,27 Oct 2024,28
cens-0828240003-8,CONDIS.,49.1.6,Prabhuji Bhujia (Bhujia Sev)  (175 g),08 Nov 2023,05 May 2024,75
cens-0828240003-8,CONDIS.,77.1.9,"Kellogg's Chocos Moons & Stars with Whole Grain, High in Calcium & Protein, Kid's Cereal Pouch  (1200 g)",08 Jan 2024,03 Oct 2024,83
cens-0826280001-189,NOSTRA CARNISSERIA,105.1.23,EPIGAMIA Turbo Vanilla Caramel Protein Milkshake,18 Jan 2024,15 Jul 2024,84
cens-0826280001-189,NOSTRA CARNISSERIA,34.1.26,"Manna Black Dates (Khajuri) (Khajoor, Khajur) Dates  (400 g)",01 Mar 2024,23 Feb 2025,3
cens-0826280001-189,NOSTRA CARNISSERIA,31.1.22,Daawat Biryani Basmati Rice (Basmati chaula)  (1 kg),01 Dec 2023,19 Nov 2025,92
cens-0826280001-189,NOSTRA CARNISSERIA,1.1.2,Organic Tattva Toor/Arhar Dal (Harada Dali) (Split)  (500 g),01 Dec 2023,24 Nov 2024,89
cens-0826280001-189,NOSTRA CARNISSERIA,23.1.20,Classic Coriander/Dhaniya Powder by Flipkart Grocery (dhania gunda)  (500 g),01 Mar 2024,25 Nov 2024,40
cens-0826280001-189,NOSTRA CARNISSERIA,88.1.12,Delish by Flipkart Besan Laddoo Pouch (Laddu)  (200 g),01 Mar 2024,30 Jun 2024,32
cens-0826280001-189,NOSTRA CARNISSERIA,34.1.2,Happilo Premium International Omani Dates (Khajuri)  (250 g),01 Feb 2024,25 Jan 2025,67
cens-0826280001-189,NOSTRA CARNISSERIA,78.1.3,"Kellogg's Fruit Nut & Seeds, 12-in-1 Power Breakfast, IndiaNo.1 Muesli Cereal Pouch  (750 g)",01 Feb 2024,27 Oct 2024,46
cens-0826280001-189,NOSTRA CARNISSERIA,87.1.19,NESTLE KITKAT 2 Finger Wafer Sharebag Bars  (8 x 15.4 g),01 Dec 2023,27 Jul 2024,77
cens-0826280001-189,NOSTRA CARNISSERIA,42.2.13,Dukes Nibbles Salted Cracker  (150 g),01 Jan 2024,26 Sep 2024,44
cens-0826280001-189,NOSTRA CARNISSERIA,22.2.4,Nutraj Saffron (Kesara)  (1 g),01 Sep 2023,29 Sep 2026,31
cens-0826280001-189,NOSTRA CARNISSERIA,33.1.7,"Tata Sampann Premium Quality Badam Giri, Pure California Whole Almonds  (200 g)",01 Dec 2023,24 Nov 2024,24
cens-0826280001-189,NOSTRA CARNISSERIA,22.1.9,Classic Cumin Seeds by Flipkart Grocery (Gota jeera)  (200 g),16 Dec 2023,13 Sep 2024,95
cens-0826280001-189,NOSTRA CARNISSERIA,23.1.8,Catch Turmeric Powder  (100 g),01 Dec 2023,24 Nov 2024,97
cens-0826280001-189,NOSTRA CARNISSERIA,111.1.3,Cavin's Rose Sweet Lassi  (180 ml),01 Mar 2024,28 Aug 2024,98
cens-0826280001-189,NOSTRA CARNISSERIA,34.1.38,Molsi's Safawi Dates (Khajuri)  (500 g),01 Nov 2023,31 Oct 2024,100
cens-0826280001-189,NOSTRA CARNISSERIA,27.1.3,Sona Masoori Rice (Sona Masoori Chaulo) (Steam)  (5 kg),01 Mar 2024,29 Nov 2024,88
cens-0826280001-189,NOSTRA CARNISSERIA,42.1.9,"Sunfeast Dark Fantasy Choco Fills, Original Filled Cookies  (75 g)",01 Feb 2024,01 Aug 2024,67
cens-0826280001-189,NOSTRA CARNISSERIA,97.1.28,AASHIRVAAD Rava Idli Instant Mix 500 g,01 Aug 2023,30 Jul 2024,56
cens-0826280001-189,NOSTRA CARNISSERIA,108.1.5,Milky Mist Table Salted Butter  (500 g),30 Jan 2024,25 Oct 2024,33
cens-0826280001-189,NOSTRA CARNISSERIA,19.1.15,Manna Ethnic Barnyard Millet  (500 g),01 Oct 2023,24 Sep 2024,61
cens-0826280001-189,NOSTRA CARNISSERIA,24.2.8,india gate Classic Hyderabadi Biryani Masala  (200G INDIA GATE CLASSIC BASMATI RICE Free)  (120 g),01 Jan 2024,31 Dec 2024,12
cens-0826280001-189,NOSTRA CARNISSERIA,31.1.14,"INDIA GATE Daily Premium Basmati Rice (Basmati chaula) (Long Grain, Raw)  (5 kg)",01 Mar 2024,18 Feb 2026,17
cens-0826280001-189,NOSTRA CARNISSERIA,49.1.18,Flipkart Supermart Mini Bhakarwadi  (200 g),01 Mar 2024,27 Aug 2024,86
cens-0826280001-189,NOSTRA CARNISSERIA,87.1.20,Cadbury Celebrations Assorted Chocolate Small Gift Pack Bars  (59.8 g),01 Feb 2024,27 Sep 2024,59
cens-0826280001-189,NOSTRA CARNISSERIA,85.1.4,Kissan Tomato Sauces & Ketchup  (2 kg),01 Feb 2024,27 Oct 2024,1
cens-0826280001-189,NOSTRA CARNISSERIA,93.1.9,Apis Himalayan Honey  (750 g),01 Jan 2024,20 Dec 2025,14
cens-0826280001-189,NOSTRA CARNISSERIA,67.1.1,Cadbury Bournvita Chocolate Nutrition Drink  (1 kg),01 Mar 2024,01 Mar 2025,2
cens-0826280001-189,NOSTRA CARNISSERIA,90.1.9,Centre Fresh Sugarfree Clean Breath Menthol Mint  (35 g),01 Nov 2023,25 Oct 2024,54
cens-0826280001-189,NOSTRA CARNISSERIA,89.1.9,PARLE Rol.a.Cola Candy  (100 g),01 Feb 2024,01 Feb 2025,31
cens-0826280001-189,NOSTRA CARNISSERIA,19.1.11,Varalakshmi Nylon Sago  (500 g),01 Oct 2023,24 Sep 2024,85
cens-0826280001-189,NOSTRA CARNISSERIA,87.1.1,Cadbury Dairy Milk Fruit and Nut Chocolate Bars  (80 g),01 Jan 2024,30 Dec 2024,75
cens-0826280001-189,NOSTRA CARNISSERIA,42.1.39,BISK FARM Rich Marie Biscotti  (300 g),14 Feb 2024,11 Aug 2024,5
cens-0826280001-189,NOSTRA CARNISSERIA,28.1.11,Agrilite Sonachoor Gobindobhog Rice (Medium Grain)  (5 kg),01 Oct 2023,24 Sep 2024,15
cens-0826280001-189,NOSTRA CARNISSERIA,31.1.30,"Fortune Hamesha Mini Dubar Basmati Rice (Basmati chaula) (Broken Grain, Steam)  (5 kg)",01 Oct 2023,19 Sep 2025,98
cens-0826280001-189,NOSTRA CARNISSERIA,87.2.8,HERSHEY'S KISSES Milk Chocolate | Melt-in-mouth Chocolates Truffles  (36 g),01 Nov 2023,25 Oct 2024,63
cens-0826280001-189,NOSTRA CARNISSERIA,42.1.8,UNIBIC Choco Kiss filled Cookies  (250 g),01 Feb 2024,31 Jul 2024,72
cens-0826280001-189,NOSTRA CARNISSERIA,50.1.25,Bingo No Rulz Masala Curlz - Masala Flavoured Light & Tasty Baked Puffs Puffcorn  (80 g),01 Mar 2024,27 Aug 2024,57
cens-0826280001-189,NOSTRA CARNISSERIA,43.1.18,Cadbury Oreo Chocolate Flavour Biscuit Cream Sandwich  (131.25 g),22 Jan 2024,21 Sep 2024,9
cens-0826280001-189,NOSTRA CARNISSERIA,53.1.33,GINNI Dilkhush Tea Pouch (Regular Tea)  (1 kg),01 Mar 2024,23 Feb 2025,41
cens-0804620002-953,MERCADONA,66.1.7,"Rejuve by Flipkart Litchi Fruit Drink, 100% Indian Fruit, High in Vitamin C  (1 L)",01 Feb 2024,27 Oct 2024,67
cens-0804620002-953,MERCADONA,90.1.5,Doublemint Chewymint Tube Peppermint Mouth Freshener  (30.4 g),01 Jan 2024,25 Dec 2024,13
cens-0804620002-953,MERCADONA,23.1.7,zoff Kashmiri Chilli Powder (Lal lanka gunda)  (100 g),01 Mar 2024,24 May 2025,39
cens-0804620002-953,MERCADONA,91.1.3,BRITANNIA Gobbles Bar Fruity Fun Cake  (110 g),16 Feb 2024,15 Jun 2024,24
cens-0804620002-953,MERCADONA,94.1.15,DNV Green Chilli Pickle (Acharo)  (400 g),01 Jan 2024,25 Dec 2024,70
cens-0804620002-953,MERCADONA,88.1.14,Bikano Besan Laddu Box  (400 g),28 Feb 2024,28 Aug 2024,36
cens-0804620002-953,MERCADONA,89.1.8,Alpenliebe Creamfills Butter Toffee  (144 g),01 Feb 2024,31 Jan 2025,41
cens-0804620002-953,MERCADONA,68.1.5,Coca-Cola Original Taste Soft Drink PET Bottle  (2.25 L),05 Feb 2024,05 Aug 2024,16
cens-0804620002-953,MERCADONA,36.1.12,Farmley Premium Sunflower Seeds  (200 g),01 Feb 2024,31 Oct 2024,26
cens-0804620002-953,MERCADONA,23.1.37,EVEREST Dry Mango Powder (Amchoor Powder)  (100 g),01 Aug 2023,23 Oct 2024,36
cens-0804620002-953,MERCADONA,53.1.6,Tata Tea Gold with 15% Long Leaves Black Tea Pouch  (750 g),01 Mar 2024,31 May 2025,41
cens-0804620002-953,MERCADONA,43.1.20,PARLE Hide and Seek Choco Cream Filled  (250 g),01 Feb 2024,28 Oct 2024,94
cens-0804620002-953,MERCADONA,105.1.3,BRITANNIA Winkin Cow Strawbericious Thick Milk Shake  (Strawberry),01 Feb 2024,30 Jul 2024,60
cens-0804620002-953,MERCADONA,8.1.20,Anik Cow Ghee 500 ml Plastic Bottle (Ghio),15 Feb 2024,08 Feb 2025,43
cens-0804620002-953,MERCADONA,35.1.18,Regency Dried Blueberry  (75 g),01 Jan 2024,25 Dec 2024,62
cens-0804620002-953,MERCADONA,87.1.30,Cadbury Dairy Milk Silk Chocolate Bars  (60 g),01 Sep 2023,25 Aug 2024,5
cens-0804620002-953,MERCADONA,40.1.5,"Sugar free Natura, 500 Pellets | 100% Safe| Scientifically Proven & Tested Sweetener  (42.5 g)",01 Dec 2023,19 Nov 2025,83
cens-0804620002-953,MERCADONA,43.1.3,ORION Choco Pie Cream Filled  (50 g),01 Feb 2024,31 Oct 2024,98
cens-0804620002-953,MERCADONA,58.1.1,Levista Strong Instant Coffee  (200 g),01 Feb 2024,24 Jul 2025,48
cens-0804620002-953,MERCADONA,69.1.10,"GLUCON-D Regular Glucose Energy Drink  (1 kg, Regular Flavored)",01 Feb 2024,20 Jan 2026,34
cens-0804620002-953,MERCADONA,100.1.3,Flipkart Supermart Green Chilli Sauce  (190 g),01 Feb 2024,27 Oct 2024,95
cens-0804620002-953,MERCADONA,42.1.30,KARACHI BAKERY Fruit Biscuit Bakery Biscuit  (400 g),17 Feb 2024,17 Jul 2024,12
cens-0804620002-953,MERCADONA,15.1.11,Agro Fresh Whole Wheat Atta (Whole-Gehuro otta)  (5 kg),16 Feb 2024,15 May 2024,76
cens-0804620002-953,MERCADONA,58.1.15,"Nescafe Classic Coffee Powder, 100% Pure Instant Coffee  (45 g)",01 Jul 2023,29 Jan 2025,39
cens-0804620002-953,MERCADONA,58.1.19,Nescafe Gold Blend Instant Coffee  (185 g),01 Mar 2023,29 Mar 2025,18
cens-0804620002-953,MERCADONA,85.1.31,RiteBite Max Protein Peanut Spread - Choco Creamy 340 g (Sandwich Spread),01 Aug 2023,23 Oct 2024,41
cens-0804620002-953,MERCADONA,106.1.15,Dlecta Plain Processed cheese Slices  (400 g),20 Dec 2023,14 Sep 2024,1
cens-0804620002-953,MERCADONA,49.1.5,Bikano Aloo Bhujia (Namkeen)  (1 kg),16 Feb 2024,13 Aug 2024,24
cens-0804620002-953,MERCADONA,28.1.17,"Utkal's Kasper HMT Rice (Full Grain, Steam)  (10 kg)",01 Feb 2024,27 Oct 2024,48
cens-0804620002-953,MERCADONA,90.1.1,RAJNIGANDHA Silver Pearls Cardamom Mouth Freshener  (6 g),01 Feb 2024,25 Jan 2025,11
cens-0804620002-953,MERCADONA,89.1.35,Orbit Sugarfree Tube Sweetmint Chewing Gum  (22 g),01 Dec 2023,24 Nov 2024,54
cens-0804620002-953,MERCADONA,87.1.9,Cadbury Dairy Milk Roast Almond Chocolate Bars  (36 g),01 Jan 2024,31 Dec 2024,78
cens-0804620002-953,MERCADONA,84.1.3,Kissan Tomato Ketchup  (1.1 kg),01 Mar 2024,30 Nov 2024,67
cens-0804620002-953,MERCADONA,9.1.1,Fortune Sunlite Refined Sunflower Oil Can (Surjyamukhi Tela)  (5 L),01 Feb 2024,31 Jan 2025,96
cens-0804620002-953,MERCADONA,89.1.28,Madhuban Lollypolly Flavoured Kaccha Aam Candy  (100 g),01 Mar 2024,27 Aug 2024,58
cens-0804620002-953,MERCADONA,67.1.35,COMPLAN Nutrition and Health Drink Creamy Classic Jar (Flavored)  (500 g),17 Sep 2023,14 Dec 2024,50
cens-0804620002-953,MERCADONA,80.1.11,Yogabar Almond Fudge Protein Bar Pouch  (70 g),13 Feb 2024,10 Aug 2024,63
cens-0804620002-953,MERCADONA,23.2.22,RUCHI Coriander Power  (250 g),01 Mar 2024,25 Dec 2024,79
cens-0804620002-953,MERCADONA,49.2.14,Farmley Tangy Tomato Makhana Roasted In Olive Oil (Makhna)  (2 x 83 g),08 Jan 2024,05 Jul 2024,17
cens-0804620002-953,MERCADONA,106.1.2,Milky Mist Plain Processed cheese Cubes  (200 g),26 Feb 2024,21 Nov 2024,67
cens-0812060009-417,SUPER SANT JOAN MISTER PA,23.1.27,EMAMI Mantra Shahi Hing (Hengu Powder)  (10 g),24 Jul 2023,22 Jul 2024,61
cens-0812060009-417,SUPER SANT JOAN MISTER PA,50.2.9,DORITOS Cheese Flavour Nachos  (44 g),14 Feb 2024,12 Aug 2024,90
cens-0812060009-417,SUPER SANT JOAN MISTER PA,2.1.13,Natureland Organics Urad Dal (Biri Dali) (Whole)  (1 kg),01 Jul 2023,01 Jul 2024,82
cens-0812060009-417,SUPER SANT JOAN MISTER PA,50.1.20,Lay's Classic Salted Chips  (10 g Extra in Pack)  (40 g),01 Mar 2024,28 Jun 2024,25
cens-0812060009-417,SUPER SANT JOAN MISTER PA,51.1.12,4700BC Cheese Popcorn  (60 g),24 Nov 2023,23 Nov 2024,60
cens-0812060009-417,SUPER SANT JOAN MISTER PA,44.1.8,Sunfeast Farmlite 5 Grain Digestive High Fiber  (800 g),01 Feb 2024,27 Oct 2024,9
cens-0812060009-417,SUPER SANT JOAN MISTER PA,77.1.23,"Kwality Corn Flakes Original, 99% Fat-Free, Vitamins, Iron & Proteins, Breakfast cereals Box  (375 g)",12 Sep 2023,07 Jun 2024,37
cens-0812060009-417,SUPER SANT JOAN MISTER PA,43.1.1,ORION Choco Pie Chocolate Coated Soft Biscuit Cream Filled  (336 g),01 Feb 2024,31 Oct 2024,97
cens-0812060009-417,SUPER SANT JOAN MISTER PA,67.1.29,Cadbury Bournvita Pro Health Vitamins  (75 g),21 Jan 2024,16 Oct 2024,76
cens-0812060009-417,SUPER SANT JOAN MISTER PA,82.1.4,CHEF'S BASKET Instant Pasta Macaroni Pasta  (850 g),01 Jan 2024,01 Jul 2025,39
