store_id,store_name,product_id,product_name,product_price,manufacture_date,expiry_date,quantity
cens-0818030008-6098,CONDIS EXPRESS,106.1.1,"Amul Processed cheese Cubes  (200 g, 8 Units)",130,01 Dec 2023,26 Aug 2024,17
cens-0818030008-6098,CONDIS EXPRESS,23.1.6,EVEREST Kashmirilal Chilli Powder (Lal lanka gunda)  (100 g),12,01 Mar 2024,01 Mar 2025,20
cens-0818030008-6098,CONDIS EXPRESS,34.1.4,Nutraj Round Kishmish Raisins  (500 g),299,01 Feb 2024,31 Oct 2024,68
cens-0818030008-6098,CONDIS EXPRESS,53.1.13,Taj Mahal Tea Box (Regular Tea)  (500 g),335,01 Dec 2023,24 Nov 2024,25
cens-0818030008-6098,CONDIS EXPRESS,49.2.11,Prabhuji Aloo Bhujia  (25 g Extra in Pack)  (175 g),6,11 Nov 2023,09 May 2024,59
cens-0818030008-6098,CONDIS EXPRESS,97.1.28,AASHIRVAAD Rava Idli Instant Mix 500 g,130,01 Aug 2023,30 Jul 2024,45
cens-0818030008-6098,CONDIS EXPRESS,31.1.9,INDIA GATE Dubar Basmati Rice (Basmati chaula) (Long Grain)  (1 kg),164,01 Oct 2023,19 Sep 2025,76
cens-0818030008-6098,CONDIS EXPRESS,50.1.36,"Pringles Potato Chips Peri Peri Flavor, Crispy Snack for Movie & Game Nights, On-the-Go Chips  (102 g)",11,01 Dec 2023,24 Nov 2024,21
cens-0818030008-6098,CONDIS EXPRESS,88.1.2,MTR Gulab Jamun Tin  (500 g),135,01 Sep 2023,25 Aug 2024,54
cens-0818030008-6098,CONDIS EXPRESS,24.2.7,india gate Classic Lucknowi Biryani Masala  (120 g),12,01 Jan 2024,30 Dec 2024,59
cens-0818030008-6098,CONDIS EXPRESS,6.1.8,Classic Soya Chunks by Flipkart Grocery  (1 kg),300,01 Mar 2024,30 Nov 2024,27
cens-0818030008-6098,CONDIS EXPRESS,11.1.1,Oleev Extra Virgin Olive Oil Plastic Bottle  (1 L),"2,000",01 Aug 2023,21 Jan 2025,79
cens-0818030008-6098,CONDIS EXPRESS,81.1.20,Nissin Veggie Manchow Cup Noodles Vegetarian  (70 g),50,01 Feb 2024,27 Sep 2024,50
cens-0818030008-6098,CONDIS EXPRESS,42.1.6,UNIBIC Sugar Free Cashew Cookies  (75 g),60,01 Feb 2024,31 Jul 2024,24
cens-0818030008-6098,CONDIS EXPRESS,108.1.6,Milky Mist Table Salted Butter  (100 g),65,10 Jan 2024,10 Oct 2024,34
cens-0818030008-6098,CONDIS EXPRESS,42.1.28,UNIBIC Sugar Free Butter Cookies  (75 g),60,09 Feb 2024,06 Aug 2024,19
cens-0818030008-6098,CONDIS EXPRESS,11.1.3,FIGARO Olive Oil Tin  (200 ml),499,01 Jan 2024,15 Dec 2026,20
cens-0818030008-6098,CONDIS EXPRESS,85.1.30,RiteBite Max Protein Peanut Butter - Classic Crunchy 1000 g (Nut Butter),399,12 Feb 2024,06 May 2025,23
cens-0818030008-6098,CONDIS EXPRESS,43.1.26,PARLE Fab Bourbon Cream Sandwich  (500 g),81,10 Mar 2024,04 Nov 2024,51
cens-0818030008-6098,CONDIS EXPRESS,31.1.30,"Fortune Hamesha Mini Dubar Basmati Rice (Basmati chaula) (Broken Grain, Steam)  (5 kg)",46,01 Oct 2023,19 Sep 2025,83
cens-0818030008-6098,CONDIS EXPRESS,87.2.19,HERSHEY'S Exotic Dark Californian Almonds Truffles  (30 g),61,01 Jan 2024,25 Dec 2024,99
cens-0818030008-6098,CONDIS EXPRESS,24.2.12,RUCHI Curry Powder  (100 g),73,01 Mar 2024,25 Dec 2024,86
cens-0818030008-6098,CONDIS EXPRESS,4.1.12,Mayurank Kabuli Chana (Kabuli Buta) (Whole)  (500 g),125,15 Mar 2024,15 Jul 2024,43
cens-0818030008-6098,CONDIS EXPRESS,67.1.13,"Junior Horlicks Junior Nutrition Drink Vanilla,Refill, Childrens health drink  (500 g)",330,01 Feb 2024,25 Jan 2025,35
cens-0803120002-600,BON AREA CALAF,24.1.21,zoff Hing Powder (Hengu Powder)  (25 g),70,01 Oct 2023,19 Sep 2025,66
cens-0803120002-600,BON AREA CALAF,93.1.13,"Dabur Honey Squeezy  (Combo Pack 1 + 1 Free, 225 g each)  (225 g)",235,01 Nov 2023,25 Oct 2024,44
cens-0803120002-600,BON AREA CALAF,50.1.5,Bingo Yumitos Chilli Sprinkled Chips  (45 g),20,01 Mar 2024,28 Jun 2024,39
cens-0803120002-600,BON AREA CALAF,53.1.22,Rejuve by Flipkart Dust Tea Pouch (Regular Tea)  (500 g),86,01 Feb 2024,27 Oct 2024,98
cens-0803120002-600,BON AREA CALAF,79.1.16,Manna Instant Oats Jar  (1 kg),299,01 Mar 2024,23 Jun 2025,20
cens-0803120002-600,BON AREA CALAF,68.1.17,Fanta Orange Flavoured Soft Drink Can  (300 ml),40,01 Mar 2024,26 Oct 2024,28
cens-0803120002-600,BON AREA CALAF,77.1.29,"Kwality Choco Fills, 0% Maida, Filled With Rich Chocolate Breakfast Cereals for kids Pouch  (90 g)",99,02 Feb 2024,28 Oct 2024,81
cens-0803120002-600,BON AREA CALAF,49.1.12,Flipkart Supermart Bombay Mixture  (200 g),44,19 Mar 2024,14 Sep 2024,90
cens-0803120002-600,BON AREA CALAF,108.1.13,Nutralite Premium Fat Spread Tub|Enriched with Vitamins&Omega 3|Naturally Cholesterol-free Fat Spread  (500 g),280,15 Feb 2024,10 Nov 2024,54
cens-0803120002-600,BON AREA CALAF,53.1.29,EVEREST Masala Tea Box  (50 g),68,01 Nov 2023,29 Jan 2025,78
cens-0803120002-600,BON AREA CALAF,45.1.3,BISK FARM Googly Plain  (170 g),3,05 Mar 2024,02 Sep 2024,62
cens-0803120002-600,BON AREA CALAF,32.1.19,Bolas Cashew Pieces Cashews (Kaju)  (500 g),55,22 Mar 2024,16 Mar 2025,95
cens-0803120002-600,BON AREA CALAF,17.1.3,Agro Fresh Maida  (1 kg),65,01 Mar 2024,29 May 2024,73
cens-0803120002-600,BON AREA CALAF,33.1.4,Classic Almonds by Flipkart Grocery (Badam)  (200 g),260,01 Mar 2024,27 Aug 2024,58
cens-0803120002-600,BON AREA CALAF,49.1.22,Flipkart Supermart Dal Mixture  (200 g),51,04 Mar 2024,03 Sep 2024,14
cens-0803120002-600,BON AREA CALAF,23.2.20,EVEREST Kashmirilal Red Chilli Powder (Lal lanka gunda)  (200 g),255,01 Sep 2023,25 Aug 2024,81
cens-0803120002-600,BON AREA CALAF,19.1.2,Varalakshmi Tapioca Premium Sago  (500 g),75,01 Mar 2024,23 Feb 2025,81
cens-0803120002-600,BON AREA CALAF,34.1.1,"Tata Sampann Premium Quality Kishmish, 100% Pure Raisins  (200 g)",86,01 Mar 2024,01 Mar 2025,34
cens-0803120002-600,BON AREA CALAF,87.2.18,HERSHEY'S Kisses Cookies and Creme White Chocolate Truffles  (100.8 g),140,03 Sep 2023,27 Aug 2024,18
cens-0803120002-600,BON AREA CALAF,50.1.8,Too Yumm! Dahi Papdi Chaat Multigrain Chips  (45 g),20,16 Feb 2024,13 Aug 2024,14
cens-0803120002-600,BON AREA CALAF,23.2.11,EVEREST Hing Powder (Hengu Powder)  (100 g),275,01 Oct 2023,23 Mar 2025,52
cens-0803120002-600,BON AREA CALAF,4.1.3,Classic Brown Chana (Whole) by Flipkart Grocery  (1 kg),92,01 Mar 2024,27 Aug 2024,34
cens-0803120002-600,BON AREA CALAF,11.1.1,Oleev Extra Virgin Olive Oil Plastic Bottle  (1 L),"2,000",01 Aug 2023,21 Jan 2025,6
cens-0803120002-600,BON AREA CALAF,109.1.5,Soyfit Chilli Tofu  (200 g),68,05 Feb 2024,03 Jun 2024,8
cens-0803120002-600,BON AREA CALAF,7.1.6,Fortune Xpert Pro Immunity Blended Oil Can (Mishrita Tela)  (5 L),800,01 Dec 2023,24 Nov 2024,36
cens-0803120002-600,BON AREA CALAF,52.1.11,"lalji Tasty Coated Peanuts, (Masala Chinabadam)  (400 g)",84,15 Nov 2023,12 May 2024,18
cens-0803120002-600,BON AREA CALAF,82.1.11,MTR Macaroni Pasta  (850 g),11,01 Jan 2024,31 Dec 2024,11
cens-0803120002-600,BON AREA CALAF,42.2.20,KARACHI BAKERY Double Delight Cashew and Pista Biscuit Assorted  (400 g),210,06 Dec 2023,03 May 2024,19
cens-0803120002-600,BON AREA CALAF,98.1.5,Delish by Flipkart Ready To Eat Vegetable Upma 60 g,24,24 Feb 2024,21 Aug 2024,14
cens-0803120002-600,BON AREA CALAF,15.1.15,"PATANJALI Chakki Atta, Whole Wheat with Bran, Genhu ka Atta, Organic Flour (Whole-Gehuro otta)  (5 kg)",250,27 Feb 2024,26 Jun 2024,40
cens-0803120002-600,BON AREA CALAF,49.1.2,pajaka Snackie Mix Farsana (Mixture)  (500 g),84,02 Mar 2024,29 Jun 2024,47
cens-0803120002-600,BON AREA CALAF,23.1.19,"Emami Healthy and Tasty Mantra Chilli Powder, 100% Natural, No Added Colour & Preservatives (Lal lanka gunda)  (200 g)",84,01 Feb 2024,25 Jan 2025,59
cens-0803120002-600,BON AREA CALAF,82.1.2,Flipkart Supermart Durum Wheat Semolina Penne Pasta  (400 g),39,01 Mar 2024,18 Feb 2026,60
cens-0803120002-600,BON AREA CALAF,37.1.3,Nutraj California Roasted & Salted Pistachios  (250 g),499,22 Feb 2024,19 Nov 2024,57
cens-0803120002-600,BON AREA CALAF,49.1.27,Flipkart Supermart Methi Mathri  (200 g),40,01 Mar 2024,31 Aug 2024,66
cens-0803120002-600,BON AREA CALAF,77.1.28,Lawrence Mills Corn flakes Pouch  (500 g),95,03 Oct 2023,28 Jun 2024,51
cens-0803120002-600,BON AREA CALAF,19.1.14,Manna Ethnic Little Millet  (500 g),199,01 Dec 2023,24 Nov 2024,32
cens-0803120002-600,BON AREA CALAF,9.1.2,EMAMI Healthy & Tasty Refined Sunflower Oil Can (Surjyamukhi Tela)  (5 L),775,26 Aug 2023,25 May 2024,63
cens-0803120002-600,BON AREA CALAF,24.2.5,RUCHI Meat Masala  (100 g),80,01 Mar 2024,25 Dec 2024,48
cens-0803120002-600,BON AREA CALAF,89.1.32,Orbit Sugarfree Pot Mixed Fruit Chewing Gum  (22 g),50,01 Dec 2023,24 Nov 2024,81
cens-0816350006-3255,PROXIM SUPERMERCAT,22.1.39,Classic Kasuri Methi by Flipkart Grocery  (100 g),60,23 Mar 2024,21 Jul 2024,78
cens-0816350006-3255,PROXIM SUPERMERCAT,4.1.3,Classic Brown Chana (Whole) by Flipkart Grocery  (1 kg),92,01 Mar 2024,27 Aug 2024,84
cens-0816350006-3255,PROXIM SUPERMERCAT,68.1.5,Coca-Cola Original Taste Soft Drink PET Bottle  (2.25 L),85,05 Feb 2024,05 Aug 2024,9
cens-0816350006-3255,PROXIM SUPERMERCAT,94.1.2,Delish by Flipkart Green Chilli Pickle (Acharo)  (400 g),68,01 Feb 2024,25 Jan 2025,37
cens-0816350006-3255,PROXIM SUPERMERCAT,31.1.14,"INDIA GATE Daily Premium Basmati Rice (Basmati chaula) (Long Grain, Raw)  (5 kg)",615,01 Mar 2024,18 Feb 2026,54
cens-0816350006-3255,PROXIM SUPERMERCAT,87.2.18,HERSHEY'S Kisses Cookies and Creme White Chocolate Truffles  (100.8 g),140,03 Sep 2023,27 Aug 2024,81
cens-0816350006-3255,PROXIM SUPERMERCAT,18.1.6,Classic Makki Atta by Flipkart Grocery (Moka ro otta)  (500 g),70,03 Feb 2024,04 May 2024,18
cens-0816350006-3255,PROXIM SUPERMERCAT,90.1.4,Delight nuts Saptrangee Mukhwas Mint Mouth Freshener  (150 g),99,01 Feb 2024,25 Jan 2025,27
cens-0816350006-3255,PROXIM SUPERMERCAT,4.1.13,Natureland Organics Brown Chana (Whole)  (500 g),74,01 Dec 2023,24 Nov 2024,47
cens-0816350006-3255,PROXIM SUPERMERCAT,30.1.2,Mayurank Puffed Rice/Muri Puffed Rice (Mudhi)  (0.5 kg),46,15 Mar 2024,12 Jul 2024,76
cens-0816350006-3255,PROXIM SUPERMERCAT,79.1.19,"Tata Soulfull Masala Oats+ With Millets, Tomato Twist, Real Veggies, Non Sticky, Healthy Snack Pouch  (500 g)",239,12 Sep 2023,07 Jun 2024,57
cens-0816350006-3255,PROXIM SUPERMERCAT,37.1.23,Happilo Premium Californian Roasted & Salted Pistachios  (190 g),395,23 Feb 2024,16 Feb 2025,61
cens-0816350006-3255,PROXIM SUPERMERCAT,49.1.15,KURKURE Chilli Chatka (Namkeen)  (70 g),2,01 Mar 2024,29 Jun 2024,24
cens-0816350006-3255,PROXIM SUPERMERCAT,85.1.8,VEEBA Veg Mayonnaise Eggless 250 g,81,22 Feb 2024,18 Sep 2024,44
cens-0816350006-3255,PROXIM SUPERMERCAT,102.1.1,WeiKFiELD Kesar Pista Custard Powder,52,01 Feb 2024,01 Aug 2025,69
cens-0816350006-3255,PROXIM SUPERMERCAT,78.1.6,"Kwality Crunchy Muesli Almonds & Raisins, 76% Multigrains, High in Fiber & Protein Plastic Bottle  (1 kg)",599,31 Jan 2024,26 Oct 2024,32
cens-0816350006-3255,PROXIM SUPERMERCAT,35.1.3,ProV Premium Figs (Dimiri)  (250 g),599,01 Feb 2024,01 Sep 2024,1
cens-0816350006-3255,PROXIM SUPERMERCAT,25.1.1,Catch Ginger Garlic Paste  (200 g),50,01 Feb 2024,25 Jan 2025,6
cens-0816350006-3255,PROXIM SUPERMERCAT,43.1.25,"Parle Platina Milano Choco Delight Cream Filled  (250 g, Pack of 20)",85,08 Mar 2024,03 Oct 2024,26
cens-0816350006-3255,PROXIM SUPERMERCAT,36.1.1,zoff Lotus Seeds (Lotus Seeds(Makhana)) (Makhana)  (100 g),150,01 Mar 2024,01 Mar 2025,63
cens-0816350006-3255,PROXIM SUPERMERCAT,106.1.1,"Amul Processed cheese Cubes  (200 g, 8 Units)",130,01 Dec 2023,26 Aug 2024,60
cens-0816350006-3255,PROXIM SUPERMERCAT,88.1.5,KARACHI BAKERY Orange Soan Papdi Mithai Box  (200 g),80,01 Mar 2024,31 Jul 2024,41
cens-0816350006-3255,PROXIM SUPERMERCAT,84.1.7,Kissan Fresh Tomato Ketchup  (850 g),95,01 Oct 2023,01 Jul 2024,83
cens-0816350006-3255,PROXIM SUPERMERCAT,111.1.2,Milky Mist Spiced Buttermilk  (180 ml),20,01 Mar 2024,29 Aug 2024,75
cens-0816350006-3255,PROXIM SUPERMERCAT,50.1.33,"Lay's Potato Chips - American Style Cream & Onion Flavour, Best-Quality & Crunchy Chips  (73 g)",30,01 Mar 2024,29 Jul 2024,17
cens-0816350006-3255,PROXIM SUPERMERCAT,66.1.9,Real Masala Mixed Fruit  (1 L),65,01 Feb 2024,27 Oct 2024,12
cens-0816350006-3255,PROXIM SUPERMERCAT,22.1.14,zoff Poppy Seeds (Posta)  (100 g),430,01 Oct 2023,30 Sep 2024,93
cens-0816350006-3255,PROXIM SUPERMERCAT,13.1.1,Fortune Premium kachi ghani pure Mustard Oil Can (Sorisa Tela)  (5 L),783,01 Mar 2024,23 Feb 2025,94
cens-0816350006-3255,PROXIM SUPERMERCAT,64.1.1,"Rejuve by Flipkart Apple Fruit Drink, 100% Indian Fruit, Source of Vitamin C  (1 L)",12,06 Sep 2023,01 Jun 2024,75
cens-0816350006-3255,PROXIM SUPERMERCAT,79.1.21,Yogabar Super Oats Dark Chocolate Pouch  (400 g),249,16 Jan 2024,15 Oct 2024,48
cens-0816350006-3255,PROXIM SUPERMERCAT,81.1.21,Wai Wai Masala Delight Super Saver Instant Noodles Vegetarian  (330 g),64,06 Mar 2024,04 Dec 2024,8
cens-0816350006-3255,PROXIM SUPERMERCAT,58.1.14,Nescafe Gold Rich and Smooth Coffee Powder Glass Jar Instant Coffee  (90 g),550,01 Nov 2023,29 Nov 2025,76
cens-0816350006-3255,PROXIM SUPERMERCAT,68.1.1,Pepsi Plastic Bottle  (2.25 L),71,01 Mar 2024,28 Jun 2024,100
cens-0816350006-3255,PROXIM SUPERMERCAT,42.1.3,BRITANNIA Nutri Choice Thin Arrowroot Biscuit  (295 g),40,01 Mar 2024,27 Aug 2024,51
cens-0816350006-3255,PROXIM SUPERMERCAT,87.2.6,NESTLE Kitkat Rich Chocolate coated wafer Bars  (50 g),70,01 Feb 2024,25 Jan 2025,12
cens-0816350006-3255,PROXIM SUPERMERCAT,43.1.18,Cadbury Oreo Chocolate Flavour Biscuit Cream Sandwich  (131.25 g),45,22 Jan 2024,21 Sep 2024,17
cens-0816350006-3255,PROXIM SUPERMERCAT,22.2.1,Catch Jeera (Gota jeera)  (500 g),680,01 Sep 2023,25 Aug 2024,27
cens-0816350006-3255,PROXIM SUPERMERCAT,1.1.2,Organic Tattva Toor/Arhar Dal (Harada Dali) (Split)  (500 g),185,01 Dec 2023,24 Nov 2024,37
cens-0816350006-3255,PROXIM SUPERMERCAT,20.1.5,Agro Fresh Sooji (Suji)  (500 g),35,16 Feb 2024,16 May 2024,15
cens-0816350006-3255,PROXIM SUPERMERCAT,88.1.7,Flipkart Supermart Besan Laddu Pouch  (400 g),91,01 Mar 2024,28 Jun 2024,6
cens-0814190004-364,BON ÀREA,54.1.2,TE-A-ME Assam Black Tea Black Tea Bags Box  (25 Bags),115,01 Oct 2023,19 Sep 2025,10
cens-0814190004-364,BON ÀREA,49.1.31,Flipkart Supermart Butter Murukku (Muruku)  (200 g),40,21 Feb 2024,18 Aug 2024,8
cens-0814190004-364,BON ÀREA,43.1.25,"Parle Platina Milano Choco Delight Cream Filled  (250 g, Pack of 20)",85,08 Mar 2024,03 Oct 2024,36
cens-0814190004-364,BON ÀREA,22.1.34,Classic Cloves by Flipkart Grocery (Labanga)  (100 g),180,13 Nov 2023,13 Aug 2024,49
cens-0814190004-364,BON ÀREA,81.1.1,Wai Wai Chicken 6 in 1 Instant Noodles Non-vegetarian  (420 g),9,01 Dec 2023,24 Nov 2024,69
cens-0814190004-364,BON ÀREA,106.1.19,Dlecta Processed cheese Cubes  (200 g),175,09 Dec 2023,03 Sep 2024,14
cens-0814190004-364,BON ÀREA,20.1.4,Classic Sooji/Bombay Rava by Flipkart Grocery (Suji)  (1 kg),80,09 Mar 2024,07 Jun 2024,32
cens-0814190004-364,BON ÀREA,50.2.2,Lay's Classic Salted Potato Chips  (90 g),50,26 Mar 2024,22 Aug 2024,22
cens-0814190004-364,BON ÀREA,43.1.5,Cadbury Oreo Biscuit Vanilla Flavour Cream Sandwich  (43.75 g),9,16 Feb 2024,15 Aug 2024,40
cens-0814190004-364,BON ÀREA,33.1.14,Farmley Premium California Almonds (Badam)  (500 g),699,06 Feb 2024,03 Aug 2024,67
cens-0814190004-364,BON ÀREA,87.2.6,NESTLE Kitkat Rich Chocolate coated wafer Bars  (50 g),70,01 Feb 2024,25 Jan 2025,82
cens-0814190004-364,BON ÀREA,96.1.1,Knorr Manchow Soup  (11 g),9,01 Nov 2023,25 Oct 2024,43
cens-0814190004-364,BON ÀREA,32.1.1,Happilo 100% Natural Premium Whole (Kaju) (value pack) Cashews  (450 g),775,01 Mar 2024,01 Mar 2025,1
cens-0814190004-364,BON ÀREA,51.1.13,ACT II Barbeque Popcorn  (106 g),75,10 Feb 2024,10 Oct 2024,31
cens-0814190004-364,BON ÀREA,77.1.8,Kellogg's Corn Flakes Real Almond & Honey Pouch  (1 kg),515,08 Dec 2023,02 Sep 2024,58
cens-0814190004-364,BON ÀREA,101.1.3,WeiKFiELD Chilli Vinegar  (200 g),55,01 Nov 2023,31 Oct 2024,99
cens-0814190004-364,BON ÀREA,97.1.2,Gits Gulab Jamun Instant Dessert Mix 500 g,235,20 Sep 2023,13 Sep 2024,1
cens-0814190004-364,BON ÀREA,28.1.24,Agrilite Arwa Std Katarni Rice (Medium Grain)  (10 kg),66,26 Oct 2023,19 Oct 2024,46
cens-0814190004-364,BON ÀREA,84.1.9,DNV Green Chilli Sauce  (200 g),55,01 Feb 2024,25 Jan 2025,89
cens-0814190004-364,BON ÀREA,42.1.13,KARACHI BAKERY Fruit & Nut Cookies  (400 g),88,01 Mar 2024,28 Jul 2024,54
cens-0814190004-364,BON ÀREA,88.1.17,lalji Kesar Ganderi Petha Tin  (1 kg),460,10 Feb 2024,07 Aug 2024,24
cens-0814190004-364,BON ÀREA,31.1.40,"Utkal's Kasper Suhana Basmati Rice (Basmati chaula) (Long Grain, Steam)  (1 kg)",91,01 Oct 2023,26 Jun 2024,91
cens-0814190004-364,BON ÀREA,64.1.1,"Rejuve by Flipkart Apple Fruit Drink, 100% Indian Fruit, Source of Vitamin C  (1 L)",12,06 Sep 2023,01 Jun 2024,19
cens-0814190004-364,BON ÀREA,33.1.5,Farmley Popular California Almonds (Badam)  (500 g),899,16 Feb 2024,15 Aug 2024,28
cens-0814190004-364,BON ÀREA,31.1.3,Unity From The House of India Gate - Mini Mogra Basmati Rice (Basmati chaula) (Broken Grain)  (10 kg),620,01 Feb 2024,20 Jan 2026,68
cens-0814190004-364,BON ÀREA,50.1.39,UNIBIC Snappers Potato - Cream & Onion Crackers  (300 g),66,01 Jan 2024,30 Jun 2024,70
cens-0814190004-364,BON ÀREA,22.1.12,zoff Red Chilli (Gota lanka)  (100 g),85,01 Mar 2024,23 Feb 2025,31
cens-0814190004-364,BON ÀREA,42.2.4,Cadbury Chocobakes ChocFilled Cookies  (150 g),80,01 Jan 2024,31 Aug 2024,85
cens-0814190004-364,BON ÀREA,18.1.4,Classic Broken Wheat by Flipkart Grocery  (500 g),50,17 Feb 2024,18 May 2024,68
cens-0814190004-364,BON ÀREA,92.1.9,Kissan Mango Jam 490 g (Amboro Jam),20,01 Feb 2024,25 Jan 2025,24
cens-0814190004-364,BON ÀREA,14.1.3,Ruchi Gold Refined Palm Oil Pouch (Khajuri Tela)  (850 g),125,01 Mar 2024,30 Aug 2024,65
cens-0814190004-364,BON ÀREA,42.2.19,"Nutri Choice Oats NutriChoice Oats, Milk Almond Cookies  (75 g)",23,16 Feb 2024,13 Aug 2024,65
cens-0814190004-364,BON ÀREA,106.1.25,Gowardhan Salted Cheddar cheese Block  (1 kg),54,27 Jan 2024,25 Oct 2024,3
cens-0814190004-364,BON ÀREA,22.2.4,Nutraj Saffron (Kesara)  (1 g),349,01 Sep 2023,29 Sep 2026,55
cens-0814190004-364,BON ÀREA,109.1.4,Soyfit Garlic Pepper Tofu  (200 g),68,05 Feb 2024,03 Jun 2024,61
cens-0814190004-364,BON ÀREA,7.1.2,Saffola Total Refined Cooking Rice Bran & Safflower Blended Oil Can (Mishrita Tela)  (5 L),"1,10",01 Feb 2024,27 Oct 2024,93
cens-0814190004-364,BON ÀREA,87.1.33,NESTLE Kitkat Caramel Chocolate coated wafer Bars  (50 g),70,01 Feb 2024,25 Jan 2025,92
cens-0814190004-364,BON ÀREA,89.1.34,Cintu Kofilik caramel coffee Candy  (792 g),220,01 Jan 2024,25 Dec 2024,88
cens-0814190004-364,BON ÀREA,6.1.3,NUTRELA Soya Chunks  (1 kg),210,01 Feb 2024,25 Jan 2025,90
cens-0814190004-364,BON ÀREA,108.1.13,Nutralite Premium Fat Spread Tub|Enriched with Vitamins&Omega 3|Naturally Cholesterol-free Fat Spread  (500 g),280,15 Feb 2024,10 Nov 2024,32
cens-0802400000-55,SUPERMERCAT SANT MARC,72.1.3,Rasna Instant Orange  (750 g),300,01 Jan 2024,20 Dec 2025,73
cens-0802400000-55,SUPERMERCAT SANT MARC,18.1.4,Classic Broken Wheat by Flipkart Grocery  (500 g),50,17 Feb 2024,18 May 2024,14
cens-0802400000-55,SUPERMERCAT SANT MARC,37.1.16,Happilo Premium Californian Roasted & Salted Pistachios  (450 g),925,01 Nov 2023,31 Oct 2024,90
cens-0802400000-55,SUPERMERCAT SANT MARC,108.1.5,Milky Mist Table Salted Butter  (500 g),320,30 Jan 2024,25 Oct 2024,38
cens-0802400000-55,SUPERMERCAT SANT MARC,25.1.6,Dabur Hommade Ginger Garlic Paste  (100 g),25,06 Nov 2023,30 Oct 2024,50
cens-0802400000-55,SUPERMERCAT SANT MARC,50.1.26,Lay's American Style Cream and Onion Flavour Chips  (5 g Extra in Pack)  (18.5 g),9,23 Mar 2024,20 Jul 2024,65
cens-0802400000-55,SUPERMERCAT SANT MARC,78.1.18,"Kellogg's Nuts Delight, 12-in-1 Power Breakfast, India No.1 Muesli Cereal Pouch  (500 g)",36,30 Dec 2023,24 Sep 2024,51
cens-0802400000-55,SUPERMERCAT SANT MARC,28.1.11,Agrilite Sonachoor Gobindobhog Rice (Medium Grain)  (5 kg),645,01 Oct 2023,24 Sep 2024,46
cens-0802400000-55,SUPERMERCAT SANT MARC,36.1.12,Farmley Premium Sunflower Seeds  (200 g),159,01 Feb 2024,31 Oct 2024,99
cens-0802400000-55,SUPERMERCAT SANT MARC,87.1.24,Cadbury Perk Double Chocolate coated wafer Bars  (22 g),9,17 Jan 2024,12 Oct 2024,60
cens-0802400000-55,SUPERMERCAT SANT MARC,80.1.8,RiteBite Work-Out Choco Berry Bar Sachet  (50 g),75,05 Oct 2023,04 Jul 2024,97
cens-0802400000-55,SUPERMERCAT SANT MARC,32.1.17,"Happilo Essentials Popular Whole W400 , Healthy Snack Cashews (Kaju)  (1 kg)","1,350",12 Oct 2023,05 Oct 2024,62
cens-0802400000-55,SUPERMERCAT SANT MARC,29.1.2,Fortune Thick Poha (Chuda)  (0.5 kg),60,16 Jan 2024,14 Jul 2024,20
cens-0802400000-55,SUPERMERCAT SANT MARC,81.1.24,Maggi Chicken Instant Noodles Non-vegetarian  (71 g),20,01 Jan 2024,01 Oct 2024,66
cens-0802400000-55,SUPERMERCAT SANT MARC,93.1.13,"Dabur Honey Squeezy  (Combo Pack 1 + 1 Free, 225 g each)  (225 g)",235,01 Nov 2023,25 Oct 2024,6
cens-0802400000-55,SUPERMERCAT SANT MARC,48.1.7,Delish by Flipkart Vanilla Flavoured Crunchy Wafers  (150 g),36,01 Mar 2024,25 Nov 2024,17
cens-0802400000-55,SUPERMERCAT SANT MARC,64.1.2,Real Fruit Juice - Apple  (1 L),150,01 Jan 2024,28 Jul 2024,74
cens-0802400000-55,SUPERMERCAT SANT MARC,78.1.3,"Kellogg's Fruit Nut & Seeds, 12-in-1 Power Breakfast, IndiaNo.1 Muesli Cereal Pouch  (750 g)",490,01 Feb 2024,27 Oct 2024,21
cens-0802400000-55,SUPERMERCAT SANT MARC,105.1.18,HERSHEY'S Vanilla Ice Cream Flavored Milkshake | Enriched with Calcium  (180 ml),40,01 Mar 2024,25 Nov 2024,53
cens-0802400000-55,SUPERMERCAT SANT MARC,77.1.23,"Kwality Corn Flakes Original, 99% Fat-Free, Vitamins, Iron & Proteins, Breakfast cereals Box  (375 g)",96,12 Sep 2023,07 Jun 2024,26
cens-0802400000-55,SUPERMERCAT SANT MARC,53.1.20,GINNI Elaichi Tea Pouch (Flavored Tea)  (200 g),98,01 Mar 2024,01 Mar 2025,29
cens-0802400000-55,SUPERMERCAT SANT MARC,92.1.2,Kissan Jam Mix Fruit Tub 90 g (Mixed Fruit Jam),2,01 Feb 2024,27 Oct 2024,100
cens-0802400000-55,SUPERMERCAT SANT MARC,31.1.35,Unity From The House of India Gate - Biryani Basmati Rice (Basmati chaula) (Long Grain)  (1 kg),219,01 Sep 2023,20 Aug 2025,51
cens-0802400000-55,SUPERMERCAT SANT MARC,35.1.19,ProV Premium Prunes Prunes  (250 g),499,01 Feb 2024,29 Jul 2024,13
cens-0802400000-55,SUPERMERCAT SANT MARC,42.1.9,"Sunfeast Dark Fantasy Choco Fills, Original Filled Cookies  (75 g)",40,01 Feb 2024,01 Aug 2024,82
cens-0802400000-55,SUPERMERCAT SANT MARC,8.1.23,ASHTAVINAYAK Sanjeevani Desi Ghee 900 ml Tetrapack,620,01 Nov 2023,31 Jul 2024,95
